-0.0161004536319205,0.660259972012598,0.000523228857894472,-1.65344442907552,-0.00192678560206582,2.32665009233745,0.772447014445163
-0.0160925824155026,0.65756634542031,0.000521815759708023,-1.65319432719862,-0.00193593484154683,2.32629772952983,0.77245044505439
-0.0158087987862926,0.654276622949191,0.000516837307482041,-1.65317573050519,-0.00193570390853412,2.32363471556059,0.772462435091222
-0.014708757693788,0.648845859086268,0.000511798479872112,-1.65317826449429,-0.00194072417133831,2.31857746953741,0.772528609399063
-0.0136176987871528,0.645681531655089,0.000509779077427123,-1.65317872017368,-0.0019426057940117,2.31546950432939,0.772983864571427
-0.00962695140767613,0.639685255950902,0.000507699263072236,-1.65314208952879,-0.00194639089119289,2.30875594607045,0.775824431781824
0.00228159001411409,0.626469265022245,0.000505925704342658,-1.65225872093195,-0.00198914996042031,2.2954808756175,0.784900797780888
0.00829046912584771,0.621824704232529,0.000505249906361361,-1.6517362899426,-0.0020056512934013,2.29080066479204,0.789805152575791
0.024522000809031,0.613740836444962,0.000498611731779513,-1.6491101817705,-0.00226649303887272,2.27973935822166,0.803706725617401
0.0471096904054138,0.605903352864663,0.000524207276533735,-1.64465163596715,-0.00243326509886241,2.26788097565302,0.824748710405619
0.0756929098381636,0.601517560121664,0.0005928123424626,-1.63669803428877,-0.00266408352368604,2.25530214140054,0.850951166326165
0.107801939246289,0.600974412263136,0.000668136383318493,-1.62456413683596,-0.00299585263328729,2.24333469269804,0.881381317063818
0.142591221889121,0.603933550922165,0.0007293243763177,-1.60721864625605,-0.00326648884600953,2.23105423740201,0.915128899115274
0.178700310284177,0.614433588482267,0.000808632957989799,-1.58514719635695,-0.00345790621434641,2.21935927718198,0.950672568780087
0.214748386281285,0.629723688468894,0.000856199476136906,-1.55798010482477,-0.00379312842905166,2.20840549241827,0.986906463073751
0.250158831771058,0.65068979017892,0.000925062447677759,-1.52622097144038,-0.00399160868332767,2.19671318664412,1.02256659898441
0.283094544661615,0.675432897106595,0.000906543000718624,-1.49126060090752,-0.0043148742190803,2.18684207475344,1.0564026556047
0.312935830464585,0.703154399852903,0.000895589996865639,-1.45458511734791,-0.0043549744038162,2.17739278579586,1.08737849586718
0.339204328045266,0.732913893091941,0.000896922293685801,-1.41749769237725,-0.00438389753786444,2.17045513669591,1.11473056128657
0.350883051993277,0.747636516656928,0.000905733055588514,-1.39957824407197,-0.00439904098098369,2.16784976902305,1.12731429612128
0.370188729091588,0.776532846874059,0.000898262562373198,-1.36757487068089,-0.0046591542867225,2.16378554087595,1.14843776667519
0.389971287944833,0.81483407606005,0.000882273912257835,-1.33206679970147,-0.00471068189936303,2.16328174636741,1.1709409812775
